File,Judges,Crime,Defense,ModeOfConviction,GroundOfAppeal
2017_05987.htm.txt," CONNOLLY, JJ",,Private,,insufficient
2017_06374.htm.txt," LASALLE  VALERIE BRATHWAITE NELSON  LINDA CHRISTOPHER, JJ",imposing sentence,Private,jury verdict,
2017_02058.htm.txt," Chambers, J.P., Roman, LaSalle and Barros, JJ",imposing sentence,Private,plea of guilty,
2017_03552.htm.txt," Dillon, J.P., Roman, Cohen and Miller, JJ",,Private,,
2017_01332.htm.txt," Chambers, J.P., Hall, Miller and Connolly, JJ",,Private,,
2017_00638.htm.txt," Chambers, J.P., Roman, Miller and Barros, JJ",,Private,,
2017_04514.htm.txt,"  Garry, J.P., Lynch, Clark and Aarons, JJ",,Private,,
2017_02120.htm.txt,"  Peters, P.J., McCarthy, Egan Jr., Rose and Clark, JJ",,Private,,
2017_05166.htm.txt," Concur-Sweeny, J.P., Mazzarelli, Andrias, Moskowitz and Gische, JJ",,Private,,
2017_00740.htm.txt," Concur-Sweeny, J.P., Acosta, Moskowitz, Kapnick and Kahn, JJ",,Private,,
2017_00825.htm.txt," Present-Smith, J.P., Carni, Lindley, DeJoseph and NeMoyer, JJ",,Private,,
2017_04290.htm.txt," Eng, P.J., Hall, Austin, Duffy and Connolly, JJ",on ground that sentence was excessive,Private,plea of guilty,
2017_04280.htm.txt," Rivera, J.P., Austin, Miller and Barros, JJ",,Private,,
2017_00835.htm.txt,"  All concur except Peradotto and Carni, JJ",,Private,,insufficient
2017_00691.htm.txt,"  McCarthy, J.P., Garry, Egan Jr., Clark and Aarons, JJ",,Private,,
2017_02968.htm.txt," Mastro, J.P., Balkin, Cohen and Brathwaite Nelson, JJ",Brady was convicted robbery;ed murder,Private,,
2017_03483.htm.txt," Eng, P.J., Hall, Roman and Hinds-Radix, JJ",,Private,,
2017_05856.htm.txt," Eng, P.J., Leventhal, Sgroi, Cohen and Miller, JJ",on ground that sentence was excessive,Private,plea of guilty,
2017_02189.htm.txt," Present-Centra, J.P., Lindley, NeMoyer, Curran and Troutman, JJ",criminal possession weapon;criminal possession controlled substance,Legal Aid Society,plea of guilty,insufficient
2017_02810.htm.txt," Leventhal, J.P., Cohen, Hinds-Radix and Connolly, JJ",imposing sentence,Private,jury verdict,insufficient
2017_00681.htm.txt," Rivera, J.P., Austin, Cohen and Brathwaite Nelson, JJ",,Private,,
2017_02978.htm.txt," Balkin, J.P., Austin, Sgroi and LaSalle, JJ",,Private,,
2017_02800.htm.txt," Dillon, J.P., Leventhal, Miller and Brathwaite Nelson, JJ",,Private,,
2017_03493.htm.txt," Dillon, J.P., Roman, Cohen and Miller, JJ",,Private,,
2017_02199.htm.txt," Present-Smith, J.P., Carni, Lindley, DeJoseph and NeMoyer, JJ",robbery,Private,plea of guilty,
2017_05846.htm.txt," Mastro, J.P., Rivera, Sgroi and Maltese, JJ",,Private,,ineffective assistance
2017_02397.htm.txt," Hall, J.P., Miller, Connolly and Brathwaite Nelson, JJ",,Private,,
2017_01964.htm.txt," Concur-Tom, J.P., Acosta, Richter, Manzanet-Daniels and Kahn, JJ",,Private,,
2017_01185.htm.txt," Chambers, J.P., Austin, Hinds-Radix and Barros, JJ",,Private,,
2017_02387.htm.txt," Concur-Richter, J.P., Mazzarelli, Kahn and Gesmer, JJ",,Private,,
2017_01974.htm.txt," Concur-Tom, J.P., Acosta, Richter, Manzanet-Daniels and Kahn, JJ",,Private,,insufficient
2017_01195.htm.txt," Eng, P.J., Leventhal, Cohen and Duffy, JJ",,Private,,
2017_05584.htm.txt," Chambers, J.P., Miller, Duffy and Connolly, JJ",,Private,,
2017_03951.htm.txt,"  Eng, P.J., Rivera, Dillon, Balkin and Sgroi, JJ",""" wherein he stipulated that he had committed numerous acts criminal conduct from 2007 through 2010;his capacity as partner Granny Sayz;as day-to-day manager Healthalicious",Private,,misconduct
2017_04917.htm.txt,"  McCarthy, Egan Jr., Devine and Mulvey, JJ",crime attempted robbery,public defender,plea of guilty,
2017_03829.htm.txt,"  Lynch, Rose, Clark and Aarons, JJ",,Private,,
2017_04907.htm.txt," Concur-Tom, J.P., Renwick, Manzanet-Daniels and Kapnick, JJ",,Legal Aid Society,,
2017_05594.htm.txt," Balkin, J.P., Chambers, Maltese and Duffy, JJ",,Private,,
2017_03941.htm.txt," Chambers, J.P., Sgroi, Duffy and Barros, JJ",,Private,,insufficient
2017_03839.htm.txt,"  Peters, P.J., Lynch, Rose, Mulvey and Aarons, JJ",,Private,,
2017_04975.htm.txt," Present-Whalen, P.J., Centra, Lindley, Troutman and Scudder, JJ",,Private,,
2017_03933.htm.txt," Leventhal, J.P., Hall, Hinds-Radix and Brathwaite Nelson, JJ",,Private,,insufficient
2017_04194.htm.txt,"  Egan Jr., J.P., Devine, Clark, Mulvey and Aarons, JJ",,Private,,
2017_03923.htm.txt," Balkin, J.P., Cohen, Hinds-Radix and Maltese, JJ",,Private,,
2017_04965.htm.txt," Present-Smith, J.P., Carni, DeJoseph, NeMoyer and Troutman, JJ",,Private,,
2017_04184.htm.txt,"  Egan Jr., J.P., Rose, Clark and Mulvey, JJ",,Private,,misconduct
2017_01906.htm.txt," Mastro, J.P., Dillon, Balkin and Maltese, JJ",,Private,,
2017_00595.htm.txt," Concur-Mazzarelli, J.P., Manzanet-Daniels, Feinman, Webber and Gesmer, JJ",,Private,,
2017_03787.htm.txt," Balkin, J.P., Austin, LaSalle and Brathwaite Nelson, JJ",,Private,,
2017_00585.htm.txt," Concur-Mazzarelli, J.P., Manzanet-Daniels, Feinman, Webber and Gesmer, JJ",,Private,,
2017_01916.htm.txt,"  Rose and Mulvey, JJ",crime attempted criminal possession controlled substance,Private,plea of guilty,
2017_03797.htm.txt," Rivera, J.P., Hall, LaSalle and Connolly, JJ",,Private,,
2017_03599.htm.txt," Concur-Sweeny, J.P., Gische, Kahn and Gesmer, JJ",,Private,,
2017_02872.htm.txt,"  Peters, P.J., Lynch, Rose and Mulvey, JJ",,Private,,insufficient
2017_01281.htm.txt," Concur-Friedman, J.P., Mazzarelli, Andrias, Feinman and Gesmer, JJ",,Private,,
2017_05834.htm.txt," Rivera, J.P., Hall, Barros and Brathwaite Nelson, JJ","92 NY2d 523;69 NY2d 103;635 [2012]);84 NY2d 725;114 [1986]; People v Warren;730 [1995]; People v Manini;ion' "" (People v Mills;[*2]568-569 [1992]; People v Jennings;93 NY2d 564;568 [1999]; see People v Bello;1 NY3d 269;quoting People v Carroll;525 [1998]; People v Swamp;98 AD3d 634;274-275 [2003];79 NY2d 561",Private,,insufficient
2017_03589.htm.txt," [*3]    McCarthy, J.P., Egan Jr., Lynch and Devine, JJ",,Private,,
2017_02083.htm.txt," Dillon, J.P., Austin, Hinds-Radix and Maltese, JJ",,Private,,
2017_05824.htm.txt,"  Eng, P.J., Rivera, Dillon, Balkin and Duffy, JJ",as follows:  On December 8;Queens County;violation Penal Law § 165.40;(4) (d);within meaning Judiciary Law § 90 (2);2015;serious crime;former 22 NYCRR 691.7 (b);Supreme Court;to criminal possession stolen property;respondent pleaded guilty before Honorable Richard Buchter;class A misdemeanor,Private,,misconduct
2017_02862.htm.txt,"  Lynch, Rose, Clark and Mulvey, JJ",,Private,,
2017_01291.htm.txt," Concur-Richter, J.P., Manzanet-Daniels, Gische, Webber and Kahn, JJ",,Private,,
2017_05680.htm.txt," Concur-Sweeny, J.P., Mazzarelli, Webber, Kahn and Kern, JJ",unanimously reversed;on law;;ion rendered July 30;2008;matter remanded for an evidentiary hearing,Private,,
2017_00847.htm.txt," Present-Whalen, P.J., Smith, Peradotto, NeMoyer and Scudder, JJ",criminal possession forgery devices,Public Defender,plea of guilty,
2017_05690.htm.txt,"  Acosta, P.J., Sweeny, Manzanet-Daniels, Mazzarelli and Webber, JJ",,Private,,misconduct
2017_00857.htm.txt," Present-Carni, J.P., Lindley, DeJoseph, Curran and Troutman, JJ",,Private,,
2017_06306.htm.txt," CONNOLLY, JJ",,Private,,
2017_03520.htm.txt," Dillon, J.P., Balkin, Austin and Connolly, JJ",,Private,,misconduct
2017_01340.htm.txt," Mastro, J.P., Chambers, Maltese and Duffy, JJ",,Private,,misconduct
2017_04566.htm.txt," Concur-Friedman, J.P., Gische, Kapnick, Kahn and Gesmer, JJ",,Private,,
2017_02152.htm.txt," Concur-Tom, J.P., Friedman, Mazzarelli, Kapnick and Kahn, JJ",,Private,,
2017_03458.htm.txt," Concur-Acosta, J.P., Mazzarelli, Manzanet-Daniels and Webber, JJ",,Private,,
2017_05114.htm.txt," Leventhal, J.P., Hinds-Radix, LaSalle and Brathwaite Nelson, JJ",,Private,,
2017_01238.htm.txt," Rivera, J.P., Dillon, Chambers and Hinds-Radix, JJ",imposing sentence,Private,jury verdict,
2017_00732.htm.txt," Concur-Sweeny, J.P., Acosta, Moskowitz, Kapnick and Kahn, JJ",to an aggregate term life without parole;ing defendant;sentencing him;after jury trial;each murder;as violent felony offender;degrees;unanimously affirmed,Private,,
2017_01350.htm.txt," Mastro, J.P., Austin, Miller and Maltese, JJ",,Private,,insufficient
2017_04576.htm.txt," Present-Centra, J.P., Peradotto, Carni and Lindley, JJ",,Private,,
2017_06316.htm.txt," CONNOLLY, JJ",,Private,,
2017_03530.htm.txt," Dillon, J.P., Sgroi, Cohen and Miller, JJ",,Private,,ineffective assistance
2017_01228.htm.txt," Eng, P.J., Dillon, Leventhal and Chambers, JJ",,Private,,
2017_05104.htm.txt," Eng, P.J., Chambers, Roman, Cohen and Hinds-Radix, JJ",,Private,,
2017_00722.htm.txt," Concur-Sweeny, J.P., Acosta, Moskowitz, Kapnick and Kahn, JJ",,Legal Aid Society,,
2017_02142.htm.txt," Concur-Tom, J.P., Friedman, Mazzarelli, Kapnick and Kahn, JJ",ing defendant;assault;attempted assault;after jury trial;unanimously affirmed;sentencing him to an aggregate term years,Private,,
2017_03448.htm.txt," Concur-Renwick, J.P., Richter, Andrias and Gesmer, JJ",,Private,,
2017_00986.htm.txt," Mastro, J.P., Austin, Miller and Maltese, JJ",,Private,,
2017_03375.htm.txt," Present-Peradotto, J.P., Carni, Lindley, Troutman and Scudder, JJ",ion,Private,,ineffective assistance
2017_05639.htm.txt,"  McCarthy, J.P., Rose and Mulvey, JJ",,Private,,
2017_01515.htm.txt," Concur-Andrias, J.P., Feinman, Gische and Gesmer, JJ",,Private,,
2017_04333.htm.txt,"  McCarthy, J.P., Lynch, Devine and Clark, JJ",,Private,,
2017_02707.htm.txt,"  McCarthy, J.P., Egan Jr., Lynch and Devine, JJ",,Public Defender,,
2017_05741.htm.txt," Mastro, J.P., Hall, Cohen and Iannacci, JJ",,Private,,
2017_00167.htm.txt," Hall, J.P., Cohen, Duffy and Connolly, JJ",,Private,,
2017_01505.htm.txt," Concur-Renwick, J.P., Mazzarelli, Moskowitz, Kapnick and Webber, JJ",,Private,,
2017_05629.htm.txt," Dillon, J.P., Cohen, Duffy and Connolly, JJ",,Private,,
2017_00996.htm.txt,,,Private,,
2017_03365.htm.txt," Present-Centra, J.P., Peradotto, Lindley, Curran and Scudder, JJ",risk pursuant to Sex Offender Registration Act,Private,,misconduct
2017_05751.htm.txt," Rivera, J.P., Hall, Miller and Duffy, JJ",,Private,,ineffective assistance
2017_00177.htm.txt," Rivera, J.P., Chambers, Roman and LaSalle, JJ",imposing sentence,Private,jury verdict,insufficient
2017_02717.htm.txt,"  McCarthy, J.P., Egan Jr., Lynch and Clark, JJ",,Private,,
2017_00379.htm.txt,"  McCarthy, J.P., Garry, Rose, Clark and Mulvey, JJ",,Private,,
2017_04055.htm.txt," Concur-Tom, J.P., Mazzarelli, Manzanet-Daniels and Webber, JJ",unanimously affirmed;sentencing her to term years;robbery,Private,plea of guilty,
2017_01673.htm.txt," Chambers, J.P., Roman, LaSalle and Barros, JJ",,Private,,
2017_03013.htm.txt," Roman, Cohen and Connolly, JJ",imposing sentence,Private,jury verdict,
2017_02519.htm.txt," Concur-Tom, J.P., Moskowitz, Feinman, Gische and Kapnick, JJ",,Private,,
2017_00201.htm.txt," Leventhal, J.P., Chambers, Austin and LaSalle, JJ",risk pursuant to Sex Offender Registration Act,Private,,
2017_05427.htm.txt," Rivera, J.P., Sgroi, Miller and Brathwaite Nelson, JJ",against them dismissing complaint;is favor defendants,Private,jury verdict,
2017_02461.htm.txt," Dillon, J.P., Sgroi, Hinds-Radix and Maltese, JJ",,Private,,insufficient
2017_03003.htm.txt," Rivera, J.P., Dillon, Chambers and Hinds-Radix, JJ",,Private,,
2017_02509.htm.txt," Concur-Tom, J.P., Moskowitz, Feinman, Gische and Kapnick, JJ",ing defendant;burglary;criminal sale controlled substance;sentencing him;upon his pleas guilty;to an aggregate term to years;unanimously affirmed;as drug felony offender,Private,,
2017_04045.htm.txt," Concur-Tom, J.P., Mazzarelli, Manzanet-Daniels and Webber, JJ",,Private,,
2017_00369.htm.txt,"  Garry, J.P., Egan Jr., Devine, Mulvey and Aarons, JJ",,Private,,
2017_01663.htm.txt," Concur-Acosta, J.P., Richter, Manzanet-Daniels, Gische and Webber, JJ",,Private,,
2017_02471.htm.txt,"  McCarthy, J.P., Egan Jr., Lynch and Clark, JJ",from an order said court;which denied defendant's motion pursuant to CPL 440.10 to vacate judgment conviction;(2) by permission;crime predatory sexual assault against child;entered April 5;2016 Clinton County;without hearing,Private,plea of guilty,
2017_00211.htm.txt," Eng, P.J., Balkin, Sgroi and Barros, JJ",,Private,,
2017_05437.htm.txt," Leventhal, J.P., Hall, Hinds-Radix and Maltese, JJ",,Private,,
2017_04600.htm.txt," Present-Peradotto, J.P., Carni, Lindley, Troutman and Scudder, JJ",assault;criminal possession weapon (two counts);murder;attempted murder,Legal Aid Society,jury verdict,insufficient
2017_01026.htm.txt," and Rose, JJ",crime promoting sexual performance by child,Private,plea of guilty,ineffective assistance
2017_03646.htm.txt," Present-Smith, J.P., Carni, DeJoseph, NeMoyer and Troutman, JJ",,Private,,
2017_06060.htm.txt," DUFFY, JJ",,Private,,
2017_00454.htm.txt," Dillon, J.P., Hall, Hinds-Radix and Brathwaite Nelson, JJ",is favor those defendants;against him dismissing complaint insofar as asserted against them;which denied his motion pursuant to CPLR 4404 to set aside jury verdict;(2) an order same court entered January 6;Zenith Management;2015;for new trial;on issue liability favor defendants 1056 Motor Parkway Associates;LLC,Private,jury verdict,misconduct
2017_04778.htm.txt," Concur-Acosta, P.J., Renwick, Richter, Feinman and Webber, JJ",,Private,,
2017_05272.htm.txt,"  Lynch, Rose, Clark and Aarons, JJ",criminal possession controlled substance (two counts);ing defendant crimes criminal sale controlled substance (two counts),Private,,misconduct
2017_02234.htm.txt," Present-Whalen, P.J., Centra, Peradotto, DeJoseph and Scudder, JJ",,Private,,insufficient
2017_03656.htm.txt," Present-Centra, J.P., Lindley, Curran and Scudder, JJ",,Private,,
2017_06070.htm.txt," CONNOLLY  VALERIE BRATHWAITE NELSON, JJ",,Private,,
2017_04610.htm.txt," Present-Whalen, P.J., Carni, NeMoyer, Curran and Troutman, JJ",,Private,,
2017_01036.htm.txt,"  Peters, P.J., Egan Jr., Rose and Devine, JJ",,Private,,
2017_02224.htm.txt," Present-Whalen, P.J., Centra, Peradotto, DeJoseph and Scudder, JJ",criminal possession weapon (two counts);criminal possession weapon,Private,jury verdict,insufficient
2017_04768.htm.txt," Present-Peradotto, J.P., Lindley, DeJoseph, NeMoyer and Troutman, JJ",,Private,,
2017_00444.htm.txt," Concur-Sweeny, J.P., Renwick, Andrias, Kahn and Gesmer, JJ",,Private,,
2017_05262.htm.txt," Chambers, J.P., Miller, Maltese and Duffy, JJ",,Private,,insufficient
2017_06084.htm.txt," MILLER  VALERIE BRATHWAITE NELSON, JJ",imposing sentence,Private,plea of guilty,
2017_05296.htm.txt," and Rose, JJ",,Private,,
2017_01823.htm.txt," Concur-Sweeny, J.P., Renwick, Mazzarelli and Manzanet-Daniels, JJ",,Private,,
2017_06094.htm.txt," COHEN, JJ",,Private,,
2017_01833.htm.txt," Concur-Sweeny, J.P., Renwick, Mazzarelli and Manzanet-Daniels, JJ",,Private,,insufficient
2017_05286.htm.txt,"  McCarthy, J.P., Egan Jr., Rose and Devine, JJ",,Private,,
2017_01697.htm.txt," Dillon, J.P., Roman, Hinds-Radix and Duffy, JJ",,Private,,
2017_04928.htm.txt,"  Garry, J.P., Lynch, Mulvey and Aarons, JJ",,Private,,
2017_03816.htm.txt,"  Lynch, Rose, Clark and Aarons, JJ",,Private,,
2017_02485.htm.txt,"  Egan Jr., Rose, Devine and Aarons, JJ",,Private,,
2017_04850.htm.txt," Leventhal, J.P., Barros, Connolly and Brathwaite Nelson, JJ",,Private,,
2017_04938.htm.txt,"  Peters, P.J., Lynch, Clark and Aarons, JJ",ion;are proved by preponderance evidence,Private,,misconduct
2017_01687.htm.txt," Mastro, J.P., Leventhal, Barros and Brathwaite Nelson, JJ",,Private,,
2017_02495.htm.txt,"  Peters, P.J., Lynch, Rose and Mulvey, JJ",,Private,,
2017_04840.htm.txt," Balkin, J.P., Sgroi, Cohen and Duffy, JJ",,Private,,
2017_03806.htm.txt,"  McCarthy, J.P., Egan Jr., Devine and Clark, JJ",ing defendant crime criminal possession weapon (two counts),Private,,ineffective assistance
2017_03391.htm.txt," Present-Centra, J.P., Lindley, DeJoseph, NeMoyer and Scudder, JJ",burglary,Private,plea of guilty,
2017_00962.htm.txt," Chambers, J.P., Cohen, Maltese and Barros, JJ",,Private,,
2017_00183.htm.txt," Eng, P.J., Balkin, Sgroi and Barros, JJ",to be followed by period years postrelease supervision;sentencing him to determinate term imprisonment 10 years on conviction criminal possession weapon;to run concurrently with an indeterminate term imprisonment 31/2 to 7 years on conviction criminal possession weapon,Private,plea of guilty,
2017_01489.htm.txt," Concur-Renwick, Feinman and Gesmer, JJ",,Private,,insufficient
2017_03381.htm.txt," Present-Whalen, P.J., Carni, NeMoyer, Curran and Troutman, JJ",,Private,,
2017_00972.htm.txt," Rivera, J.P., Roman, Duffy and Brathwaite Nelson, JJ",,Private,,
2017_00193.htm.txt," Dillon, J.P., Cohen, Maltese and Barros, JJ",,Private,,ineffective assistance
2017_01499.htm.txt," Concur-Renwick, J.P., Mazzarelli, Moskowitz, Kapnick and Webber, JJ",,Private,,insufficient
2017_05911.htm.txt,"  Rose and Devine, JJ",,Private,,
2017_04582.htm.txt," Present-Whalen, P.J., Lindley, NeMoyer, Curran and Troutman, JJ",,Private,,insufficient
2017_02957.htm.txt," Feinman and Gische, JJ",granting new trial,Private,jury verdict,misconduct
2017_05088.htm.txt," Chambers, J.P., Miller, Duffy and Connolly, JJ",,Private,,
2017_05869.htm.txt,"  Lynch, Devine, Clark and Aarons, JJ",attempted robbery (two counts);ing defendant crimes murder;murder,Private,,ineffective assistance
2017_04592.htm.txt," Present-Smith, J.P., Carni, DeJoseph, NeMoyer and Troutman, JJ",,Private,jury verdict,
2017_05098.htm.txt," Eng, P.J., Leventhal, Sgroi and Maltese, JJ",,Private,,
2017_02947.htm.txt," Concur-Friedman, J.P., Renwick, Moskowitz, Feinman and Kapnick, JJ",,Private,,insufficient
2017_05901.htm.txt,"  Garry, J.P., Egan Jr., Mulvey and Aarons, JJ",,Private,,
2017_05879.htm.txt,"  Peters, P.J., Rose, Aarons and Pritzker, JJ",crime attempted robbery,Private,plea of guilty,
2017_05664.htm.txt,"  Peters, P.J., Garry, Clark, Mulvey and Aarons, JJ",,Private,,
2017_01548.htm.txt," Balkin, J.P., Austin, Sgroi and LaSalle, JJ",completeness petitioner's accounting;accuracy;inter alia;dismissed objections related to petitioner's exclusion certain investment account from estate's assets;petitioner's temporary transfer real properties to herself,Private,nonjury trial,
2017_00042.htm.txt,"  Mazzarelli, J.P., Moskowitz, Kahn and Gesmer, JJ",,Private,,
2017_02622.htm.txt," Leventhal, J.P., Sgroi, Hinds-Radix and LaSalle, JJ",,Private,,
2017_03328.htm.txt," Present-Whalen, P.J., Smith, Centra, Troutman and Scudder, JJ",criminal possession controlled substance,Private,plea of guilty,
2017_01430.htm.txt,"  Peters, P.J., Egan Jr., Devine and Aarons, JJ",,Private,,
2017_04216.htm.txt," Concur-Tom, J.P., Sweeny, Richter, Kapnick and Webber, JJ",,Private,,
2017_03250.htm.txt,"  Garry, J.P., Lynch, Rose, Clark and Mulvey, JJ",,Private,,
2017_02632.htm.txt," Dillon, J.P., Sgroi, Hinds-Radix and Maltese, JJ",,Private,,insufficient
